"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
720;Simon Mignolet\Simon-Mignolet;be BEL;GK;be Club Brugge;31;1988;2;2;180;0;1;0;0;0;0;0.00;0.50;0.50;0.00;0.50;0.0;0.0;0.4;0.00;0.19;0.19;0.00;0.19;Matches
721;Dragan Mihajlović\Dragan-Mihajlovic;ch SUI;DFMF;cy APOEL;27;1991;8;8;720;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.01;0.01;0.02;0.01;0.02;Matches
722;Nemanja Miletić\Nemanja-Miletic;rs SRB;DF;rs Partizan;28;1991;5;5;450;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.01;0.02;0.01;0.02;Matches
723;Sergej Milinković-Savić\Sergej-Milinkovic-Savic;rs SRB;MF;it Lazio;24;1995;4;3;307;1;1;0;0;1;0;0.29;0.29;0.59;0.29;0.59;1.1;1.1;1.5;0.33;0.45;0.78;0.33;0.78;Matches
724;Vanja Milinković-Savić\Vanja-Milinkovic-Savic;rs SRB;GK;be Standard Liège;22;1997;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
725;Antonio Mirante\Antonio-Mirante;it ITA;GK;it Roma;36;1983;2;2;152;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
726;Denys Miroshnichenko\Denys-Miroshnichenko;ua UKR;DF;ua FC Oleksandriya;24;1994;6;6;540;1;0;0;0;1;0;0.17;0.00;0.17;0.17;0.17;0.2;0.2;0.1;0.03;0.01;0.04;0.03;0.04;Matches
727;Kostas Mitroglou\Kostas-Mitroglou;gr GRE;MFFW;nl PSV Eindhoven;31;1988;2;0;17;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
728;Matej Mitrović\Matej-Mitrovic;hr CRO;DF;be Club Brugge;25;1993;1;0;28;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
729;Henrikh Mkhitaryan\Henrikh-Mkhitaryan;am ARM;MFFW;it Roma;30;1989;4;2;209;0;1;0;0;0;0;0.00;0.43;0.43;0.00;0.43;0.3;0.3;0.6;0.13;0.25;0.38;0.13;0.38;Matches
730;Milad Mohammadi\Milad-Mohammadi;ir IRN;DF;be Gent;25;1993;3;3;270;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.01;0.08;0.09;0.01;0.09;Matches
731;Aleksandr Mokin\Aleksandr-Mokin;kz KAZ;GK;kz Astana FK;38;1981;1;0;64;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
732;Jorge Molina\Jorge-Molina;es ESP;FW;es Getafe;37;1982;5;2;188;1;0;0;0;0;0;0.48;0.00;0.48;0.48;0.48;0.8;0.8;0.6;0.39;0.31;0.70;0.39;0.70;Matches
733;Guillermo Molins\Guillermo-Molins;se SWE;FWMF;se Malmö;30;1988;5;1;148;1;0;0;0;1;0;0.61;0.00;0.61;0.61;0.61;0.9;0.9;0.0;0.57;0.03;0.59;0.57;0.59;Matches
734;Júnior Moraes\Junior-Moraes;ua UKR;FW;ua Shakhtar;32;1987;2;2;180;0;1;0;0;0;0;0.00;0.50;0.50;0.00;0.50;0.6;0.6;0.2;0.32;0.10;0.43;0.32;0.43;Matches
735;Jérémy Morel\Jeremy-Morel;mg MAD;DF;fr Rennes;35;1984;3;3;270;1;0;0;0;0;0;0.33;0.00;0.33;0.33;0.33;0.4;0.4;0.1;0.14;0.02;0.16;0.14;0.16;Matches
736;Alfredo Morelos\Alfredo-Morelos;co COL;FW;sco Rangers;23;1996;7;7;625;6;1;0;0;3;0;0.86;0.14;1.01;0.86;1.01;3.6;3.6;0.6;0.52;0.09;0.61;0.52;0.61;Matches
737;Lewis Morgan\Lewis-Morgan;sco SCO;FW;sco Celtic;22;1996;2;2;157;1;0;0;0;0;0;0.57;0.00;0.57;0.57;0.57;0.3;0.3;0.1;0.20;0.07;0.27;0.20;0.27;Matches
738;Charles Morren\Charles-Morren;be BEL;MF;lu F91 Dudelange;27;1992;6;5;473;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.02;0.00;0.02;0.02;0.02;Matches
739;Victor Moses\Victor-Moses;ng NGA;DF;it Inter;28;1990;2;2;162;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.19;0.19;0.00;0.19;Matches
740;Cosmin Moți\Cosmin-Moti;ro ROU;DF;bg Ludogorets;34;1984;2;1;135;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
741;Harold Moukoudi\Harold-Moukoudi;cm CMR;DF;fr Saint-Étienne;21;1997;3;2;192;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.02;0.02;0.00;0.02;Matches
742;Jessy Moulin\Jessy-Moulin;fr FRA;GK;fr Saint-Étienne;33;1986;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
743;João Moutinho\Joao-Moutinho;pt POR;MF;eng Wolves;32;1986;8;7;633;0;2;0;0;1;0;0.00;0.28;0.28;0.00;0.28;0.2;0.2;1.5;0.03;0.21;0.24;0.03;0.24;Matches
744;Ndombe Mubele\Ndombe-Mubele;cd COD;MF;kz Astana FK;25;1994;1;0;8;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
745;Robert Mudražija\Robert-Mudrazija;hr CRO;MF;dk FC Copenhagen;22;1997;2;1;56;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
746;Roman Murtazayev\Roman-Murtazayev;kz KAZ;FW;kz Astana FK;25;1993;5;3;246;0;2;0;0;0;0;0.00;0.73;0.73;0.00;0.73;0.1;0.1;0.1;0.05;0.04;0.09;0.05;0.09;Matches
747;Shkodran Mustafi\Shkodran-Mustafi;de GER;DF;eng Arsenal;27;1992;7;7;629;1;0;0;0;4;0;0.14;0.00;0.14;0.14;0.14;0.6;0.6;0.6;0.09;0.09;0.17;0.09;0.17;Matches
748;Serikzhan Muzhikov\Serikzhan-Muzhikov;kz KAZ;FWMF;kz Astana FK;30;1989;2;1;106;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.09;0.00;0.09;0.09;0.09;Matches
749;Enoch Mwepu\Enoch-Mwepu;zm ZAM;MF;at RB Salzburg;21;1998;2;2;166;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.08;0.32;0.40;0.08;0.40;Matches
750;Vitaliy Mykolenko\Vitaliy-Mykolenko;ua UKR;DF;ua Dynamo Kyiv;20;1999;6;6;540;1;0;0;0;0;0;0.17;0.00;0.17;0.17;0.17;0.3;0.3;1.5;0.06;0.24;0.30;0.06;0.30;Matches
751;Rahil Məmmədov\Rahil-Mmmdov;az AZE;DF;az Qarabağ Ağdam;23;1995;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
752;Obite N'Dicka\Obite-NDicka;fr FRA;DF;de Eint Frankfurt;19;1999;3;3;270;1;1;0;0;1;0;0.33;0.33;0.67;0.33;0.67;0.2;0.2;0.1;0.08;0.02;0.10;0.08;0.10;Matches
753;Dame N'Doye\Dame-NDoye;sn SEN;FW;dk FC Copenhagen;34;1985;3;3;270;2;0;0;0;0;0;0.67;0.00;0.67;0.67;0.67;1.0;1.0;0.0;0.35;0.00;0.35;0.35;0.35;Matches
754;Georges-Kévin N'Koudou\Georges-Kevin-NKoudou;fr FRA;MFFW;tr Beşiktaş;24;1995;2;1;127;0;1;0;0;0;0;0.00;0.71;0.71;0.00;0.71;0.0;0.0;0.4;0.02;0.30;0.32;0.02;0.32;Matches
755;Kirill Nababkin\Kirill-Nababkin;ru RUS;DF;ru CSKA Moscow;32;1986;1;0;8;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
756;Shoya Nakajima\Shoya-Nakajima;jp JPN;MFFW;pt Porto;24;1994;4;1;170;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.3;0.16;0.16;0.32;0.16;0.32;Matches
757;Naldo\Naldo;br BRA;DF;es Espanyol;30;1988;4;4;356;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
758;Adi Nalic\Adi-Nalic;se SWE;MFFW;se Malmö;21;1997;2;2;146;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.02;0.00;0.02;0.02;0.02;Matches
759;Younes Namli\Younes-Namli;dk DEN;FWMF;ru Krasnodar;25;1994;4;1;161;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.2;0.13;0.10;0.23;0.13;0.23;Matches
760;Luciano Narsingh\Luciano-Narsingh;nl NED;FWMF;nl Feyenoord;28;1990;5;0;87;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.0;0.57;0.01;0.59;0.57;0.59;Matches
761;Omar Natami\Omar-Natami;it ITA;MF;lu F91 Dudelange;20;1998;1;0;9;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.13;0.00;0.13;0.13;0.13;Matches
762;Bibras Natkho\Bibras-Natkho;il ISR;MF;rs Partizan;31;1988;5;5;420;2;2;1;1;3;0;0.43;0.43;0.86;0.21;0.64;1.6;0.8;1.8;0.33;0.39;0.72;0.17;0.56;Matches
763;Jesús Navas\Jesus-Navas;es ESP;DF;es Sevilla;33;1985;2;2;149;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.01;0.08;0.09;0.01;0.09;Matches
764;Umut Nayir\Umut-Nayir;tr TUR;FW;tr Beşiktaş;26;1993;6;4;446;1;1;0;0;0;0;0.20;0.20;0.40;0.20;0.40;2.1;2.1;0.4;0.42;0.08;0.51;0.42;0.51;Matches
765;Loum Ndiaye\Loum-Ndiaye;sn SEN;MF;pt Porto;22;1996;1;1;74;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.03;0.00;0.03;0.03;0.03;Matches
766;Anton Nedyalkov\Anton-Nedyalkov;bg BUL;DF;bg Ludogorets;26;1993;8;8;720;0;3;0;0;0;0;0.00;0.37;0.37;0.00;0.37;0.1;0.1;1.2;0.02;0.15;0.17;0.02;0.17;Matches
767;Reiss Nelson\Reiss-Nelson;eng ENG;FW;eng Arsenal;19;1999;2;2;169;0;1;0;0;0;0;0.00;0.53;0.53;0.00;0.53;0.5;0.5;1.0;0.24;0.51;0.75;0.24;0.75;Matches
768;Victor Nelsson\Victor-Nelsson;dk DEN;DF;dk FC Copenhagen;20;1998;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.02;0.03;0.00;0.03;Matches
769;Luís Neto\Luis-Neto;pt POR;DF;pt Sporting CP;31;1988;5;4;332;0;1;0;0;3;0;0.00;0.27;0.27;0.00;0.27;0.0;0.0;0.3;0.01;0.07;0.09;0.01;0.09;Matches
770;Pedro Neto\Pedro-Neto;pt POR;FW;eng Wolves;19;2000;6;3;265;0;1;0;0;0;0;0.00;0.34;0.34;0.00;0.34;1.0;1.0;0.2;0.33;0.07;0.40;0.33;0.40;Matches
771;Florian Neuhaus\Florian-Neuhaus;de GER;MF;de M'gladbach;22;1997;5;5;376;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;1.5;1.5;0.9;0.35;0.22;0.57;0.35;0.57;Matches
772;Rúben Neves\Ruben-Neves;pt POR;MF;eng Wolves;22;1997;6;6;506;1;1;0;1;0;0;0.18;0.18;0.36;0.18;0.36;1.3;0.5;0.6;0.23;0.10;0.33;0.09;0.19;Matches
773;Michael Ngadeu-Ngadjui\Michael-Ngadeu-Ngadjui;cm CMR;DF;be Gent;28;1990;7;7;615;1;0;0;0;4;1;0.15;0.00;0.15;0.15;0.15;0.3;0.3;0.0;0.05;0.00;0.05;0.05;0.05;Matches
774;Moumi Ngamaleu\Moumi-Ngamaleu;cm CMR;MFFW;ch Young Boys;25;1994;5;4;326;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.4;0.01;0.12;0.13;0.01;0.13;Matches
775;Tokmac Nguen\Tokmac-Nguen;no NOR;FWMF;hu Ferencváros;25;1993;6;6;534;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.9;0.9;0.6;0.14;0.09;0.24;0.14;0.24;Matches
776;M'Baye Niang\MBaye-Niang;sn SEN;FWMF;fr Rennes;24;1994;5;4;380;1;0;1;2;1;0;0.24;0.00;0.24;0.00;0.00;1.9;0.4;0.5;0.45;0.11;0.56;0.09;0.20;Matches
777;Lasse Nielsen\Lasse-Nielsen;dk DEN;DF;se Malmö;31;1988;7;6;554;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
778;Đorđe Nikolić\Djordje-Nikolic;rs SRB;GK;ch Basel;22;1997;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
779;Takuma Nishimura\Takuma-Nishimura;jp JPN;FW;ru CSKA Moscow;22;1996;1;1;54;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
780;Lukas Nmecha\Lukas-Nmecha;de GER;FWMF;de Wolfsburg;20;1998;5;0;114;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.22;0.00;0.22;0.22;0.22;Matches
781;Nolito\Nolito;es ESP;FWMF;es Sevilla;32;1986;2;1;74;0;1;0;0;1;0;0.00;1.22;1.22;0.00;1.22;0.2;0.2;0.3;0.27;0.33;0.60;0.27;0.60;Matches
782;Nono\Nono;es ESP;MF;sk Slovan Bratislava;26;1993;1;1;76;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.19;0.19;0.00;0.19;Matches
783;Arnaud Nordin\Arnaud-Nordin;fr FRA;FW;fr Saint-Étienne;21;1998;6;4;374;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.4;0.4;0.1;0.10;0.01;0.11;0.10;0.11;Matches
784;João Novais\Joao-Novais;pt POR;MF;pt Braga;26;1993;6;2;241;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.4;0.19;0.14;0.33;0.19;0.33;Matches
785;Filip Novák\Filip-Novak;cz CZE;DF;tr Trabzonspor;29;1990;3;3;270;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.1;0.17;0.03;0.20;0.17;0.20;Matches
786;Michael Novak\Michael-Novak;at AUT;DF;at Wolfsberger AC;28;1990;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.03;0.03;0.00;0.03;Matches
787;Jean-Pierre Nsame\Jean-Pierre-Nsame;cm CMR;FW;ch Young Boys;26;1993;6;6;482;2;0;2;2;1;0;0.37;0.00;0.37;0.00;0.00;3.2;1.7;0.5;0.60;0.09;0.69;0.32;0.41;Matches
788;Olivier Ntcham\Olivier-Ntcham;fr FRA;MF;sco Celtic;23;1996;6;3;286;1;1;0;0;0;0;0.31;0.31;0.63;0.31;0.63;0.6;0.6;0.1;0.18;0.02;0.21;0.18;0.21;Matches
789;Anthony Nwakaeme\Anthony-Nwakaeme;ng NGA;MF;tr Trabzonspor;30;1989;4;2;243;1;1;0;0;0;0;0.37;0.37;0.74;0.37;0.74;0.7;0.7;0.4;0.26;0.15;0.41;0.26;0.41;Matches
790;Gerzino Nyamsi\Gerzino-Nyamsi;fr FRA;DF;fr Rennes;22;1997;2;2;180;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
791;Allan Nyom\Allan-Nyom;cm CMR;DFMF;es Getafe;31;1988;8;7;652;0;1;0;0;2;0;0.00;0.14;0.14;0.00;0.14;0.0;0.0;0.4;0.00;0.05;0.05;0.00;0.05;Matches
792;Linus Obexer\Linus-Obexer;ch SUI;DF;ch Lugano;22;1997;3;3;259;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.02;0.08;0.10;0.02;0.10;Matches
793;John Obi Mikel\John-Obi-Mikel;ng NGA;MF;tr Trabzonspor;32;1987;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.01;0.06;0.06;0.06;Matches
794;Ivan Oblyakov\Ivan-Oblyakov;ru RUS;DFMF;ru CSKA Moscow;21;1998;6;5;473;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;1.4;0.06;0.26;0.32;0.06;0.32;Matches
795;Lucas Ocampos\Lucas-Ocampos;ar ARG;FW;es Sevilla;25;1994;3;3;258;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.7;0.7;0.0;0.25;0.01;0.27;0.25;0.27;Matches
796;Vadis Odjidja-Ofoe\Vadis-Odjidja-Ofoe;be BEL;MF;be Gent;30;1989;8;8;720;0;3;0;0;2;0;0.00;0.37;0.37;0.00;0.37;0.8;0.8;1.3;0.10;0.17;0.26;0.10;0.26;Matches
797;Sheyi Ojo\Sheyi-Ojo;eng ENG;FWMF;sco Rangers;22;1997;6;3;272;1;0;0;0;0;0;0.33;0.00;0.33;0.33;0.33;0.6;0.6;0.0;0.19;0.00;0.19;0.19;0.19;Matches
798;Noah Okafor\Noah-Okafor;ch SUI;FW;ch Basel;19;2000;4;1;167;2;1;0;0;0;0;1.08;0.54;1.62;1.08;1.62;0.7;0.7;0.8;0.40;0.42;0.82;0.40;0.82;Matches
799;Noah Okafor\Noah-Okafor;ch SUI;MF;at RB Salzburg;19;2000;1;0;24;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.09;0.13;0.23;0.09;0.23;Matches
800;David Okereke\David-Okereke;ng NGA;FW;be Club Brugge;21;1997;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.14;0.00;0.14;0.14;0.14;Matches
801;Masaya Okugawa\Masaya-Okugawa;jp JPN;MF;at RB Salzburg;23;1996;1;1;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
802;Cauly Oliveira Souza\Cauly-Oliveira-Souza;br BRA;MF;bg Ludogorets;23;1995;2;2;180;1;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;0.1;0.1;0.1;0.06;0.05;0.11;0.06;0.11;Matches
803;Sérgio Oliveira\Sergio-Oliveira;pt POR;MF;pt Porto;27;1992;3;2;196;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.02;0.10;0.12;0.02;0.12;Matches
804;Mathías Olivera\Mathias-Olivera;uy URU;DF;es Getafe;21;1997;4;4;360;0;2;0;0;1;0;0.00;0.50;0.50;0.00;0.50;0.4;0.4;0.5;0.09;0.12;0.21;0.09;0.21;Matches
805;Kristoffer Olsson\Kristoffer-Olsson;se SWE;MF;ru Krasnodar;24;1995;5;5;374;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.6;0.18;0.15;0.33;0.18;0.33;Matches
806;Jonas Omlin\Jonas-Omlin;ch SUI;GK;ch Basel;25;1994;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
807;Billel Omrani\Billel-Omrani;fr FRA;FWMF;ro CFR Cluj;26;1993;8;7;649;1;0;0;0;0;0;0.14;0.00;0.14;0.14;0.14;2.3;2.3;0.4;0.32;0.05;0.37;0.32;0.37;Matches
808;André Onana\Andre-Onana;cm CMR;GK;nl Ajax;23;1996;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
809;Ogenyi Onazi\Ogenyi-Onazi;ng NGA;MF;tr Trabzonspor;26;1992;1;1;51;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
810;Jerome Onguene\Jerome-Onguene;cm CMR;DF;at RB Salzburg;21;1997;2;2;180;1;0;0;0;0;0;0.50;0.00;0.50;0.50;0.50;0.6;0.6;0.0;0.28;0.01;0.29;0.28;0.29;Matches
811;Bojan Ostojić\Bojan-Ostojic;rs SRB;DF;rs Partizan;35;1984;6;6;540;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.04;0.00;0.04;0.04;0.04;Matches
812;Owen Otasowie\Owen-Otasowie;eng ENG;MF;eng Wolves;18;2001;1;0;17;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.26;0.00;0.26;0.26;0.26;Matches
813;Otávio\Otavio;br BRA;MF;pt Porto;24;1995;7;7;584;0;2;0;0;3;0;0.00;0.31;0.31;0.00;0.31;0.6;0.6;0.5;0.10;0.08;0.17;0.10;0.17;Matches
814;Paulo Otávio\Paulo-Otavio;br BRA;DF;de Wolfsburg;24;1994;3;2;214;1;1;0;0;0;0;0.42;0.42;0.84;0.42;0.84;0.1;0.1;0.1;0.05;0.05;0.10;0.05;0.10;Matches
815;Obbi Oulare\Obbi-Oulare;be BEL;FW;be Standard Liège;23;1996;3;0;44;0;1;0;0;0;0;0.00;2.05;2.05;0.00;2.05;0.0;0.0;0.3;0.08;0.65;0.73;0.08;0.73;Matches
816;Thomas Ouwejan\Thomas-Ouwejan;nl NED;FW;nl AZ Alkmaar;22;1996;1;0;13;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
817;Bryan Oviedo\Bryan-Oviedo;cr CRC;DF;dk FC Copenhagen;29;1990;3;2;174;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.03;0.01;0.05;0.03;0.05;Matches
818;Elisha Owusu\Elisha-Owusu;fr FRA;MF;be Gent;21;1997;8;8;690;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
819;Berkay Özcan\Berkay-Ozcan;tr TUR;MF;tr Başakşehir;21;1998;5;1;208;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.06;0.00;0.06;0.06;0.06;Matches
820;Mesut Özil\Mesut-Ozil;de GER;MFFW;eng Arsenal;30;1988;2;1;150;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.2;0.05;0.12;0.17;0.05;0.17;Matches
821;Oğuzhan Özyakup\Oguzhan-Ozyakup;tr TUR;MF;tr Beşiktaş;26;1992;5;4;328;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.3;0.06;0.07;0.14;0.06;0.14;Matches
822;Gonçalo Paciência\Goncalo-Paciencia;pt POR;FW;de Eint Frankfurt;24;1994;8;5;452;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;1.7;1.7;0.3;0.34;0.06;0.40;0.34;0.40;Matches
823;Daniele Padelli\Daniele-Padelli;it ITA;GK;it Inter;33;1985;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
824;Sergi Palencia\Sergi-Palencia;es ESP;DF;fr Saint-Étienne;23;1996;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
825;João Palhinha\Joao-Palhinha;pt POR;MF;pt Braga;24;1995;7;7;578;0;1;0;0;2;0;0.00;0.16;0.16;0.00;0.16;0.4;0.4;0.0;0.06;0.01;0.07;0.06;0.07;Matches
826;Yuriy Pankiv\Yuriy-Pankiv;ua UKR;GK;ua FC Oleksandriya;34;1984;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
827;Avraam Papadopoulos\Avraam-Papadopoulos;gr GRE;MF;gr Olympiacos;34;1984;1;0;3;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
828;Sotirios Papagiannopoulos\Sotirios-Papagiannopoulos;se SWE;DF;dk FC Copenhagen;28;1990;6;5;454;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
829;Sokratis Papastathopoulos\Sokratis-Papastathopoulos;gr GRE;DF;eng Arsenal;31;1988;5;4;356;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.05;0.00;0.05;0.05;0.05;Matches
830;Abdülkadir Parmak\Abdulkadir-Parmak;tr TUR;MF;tr Trabzonspor;24;1994;5;4;373;1;0;0;0;2;0;0.24;0.00;0.24;0.24;0.24;0.4;0.4;0.3;0.09;0.08;0.18;0.09;0.18;Matches
831;Marco Parolo\Marco-Parolo;it ITA;MF;it Lazio;34;1985;5;5;450;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.8;0.8;0.0;0.15;0.00;0.15;0.15;0.15;Matches
832;Pavlo Pashayev\Pavlo-Pashayev;az AZE;DF;ua FC Oleksandriya;31;1988;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
833;Javier Pastore\Javier-Pastore;ar ARG;MF;it Roma;30;1989;4;4;283;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;1.2;0.17;0.40;0.57;0.17;0.57;Matches
834;Patric\Patric;es ESP;DF;it Lazio;26;1993;1;0;10;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
835;Rui Patrício\Rui-Patricio;pt POR;GK;eng Wolves;31;1988;7;7;630;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
