id;name;Nation;Position;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost;Won%;Matches
1130;Andreas Ulmer\Andreas-Ulmer;at AUT;DF;at RB Salzburg;33;1985;2.0;0;0;0;0;1;0;6;4;8;1;0;0;36;3;4;42.9;Matches
1131;Cengiz Ünder\Cengiz-Under;tr TUR;FW;it Roma;22;1997;1.1;0;0;0;0;3;0;2;1;0;0;0;0;7;0;2;0.0;Matches
1132;Lars Unnerstall\Lars-Unnerstall;de GER;GK;nl PSV Eindhoven;29;1990;2.0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;;Matches
1133;Mateus Uribe\Mateus-Uribe;co COL;MF;pt Porto;28;1991;6.5;2;0;0;5;8;0;7;11;10;0;0;0;51;2;7;22.2;Matches
1134;Slobodan Urošević\Slobodan-Urosevic;rs SRB;DF;rs Partizan;25;1994;6.0;0;0;0;11;7;1;12;9;14;0;0;0;42;15;3;83.3;Matches
1135;Daniil Utkin\Daniil-Utkin;ru RUS;MFFW;ru Krasnodar;19;1999;1.4;0;0;0;2;0;0;0;0;2;0;0;0;16;2;5;28.6;Matches
1136;Necip Uysal\Necip-Uysal;tr TUR;DF;tr Beşiktaş;28;1991;4.7;2;0;0;6;3;0;3;11;16;0;0;0;55;6;6;50.0;Matches
1137;Fıratcan Üzüm\Firatcan-Uzum;tr TUR;MF;tr Trabzonspor;20;1999;2.1;0;0;0;3;4;2;2;1;3;0;0;0;12;0;1;0.0;Matches
1138;Tomáš Vaclík\Tomas-Vaclik;cz CZE;GK;es Sevilla;30;1989;2.0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;;Matches
1139;Mathieu Valbuena\Mathieu-Valbuena;fr FRA;FWMF;gr Olympiacos;34;1984;2.9;0;0;0;2;6;0;14;1;1;0;0;0;22;1;3;25.0;Matches
1140;Borja Valero\Borja-Valero;es ESP;MF;it Inter;34;1985;2.0;0;0;0;1;4;0;1;3;1;0;0;0;27;0;1;0.0;Matches
1141;Albert Vallci\Albert-Vallci;at AUT;DF;at RB Salzburg;24;1995;1.0;0;0;0;0;0;0;4;1;0;0;0;0;10;3;2;60.0;Matches
1142;Gustav Valsvik\Gustav-Valsvik;no NOR;DF;no Rosenborg;26;1993;2.0;0;0;0;1;0;0;0;6;3;0;0;0;49;5;1;83.3;Matches
1143;Hans Vanaken\Hans-Vanaken;be BEL;MF;be Club Brugge;26;1992;2.0;1;0;0;1;2;0;2;2;3;0;0;0;10;0;2;0.0;Matches
1144;Zinho Vanheusden\Zinho-Vanheusden;be BEL;DF;be Standard Liège;20;1999;4.1;1;0;0;6;0;0;0;12;3;0;0;0;40;13;4;76.5;Matches
1145;Bruno Varela\Bruno-Varela;pt POR;GK;nl Ajax;24;1994;1.0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;0;;Matches
1146;Guillermo Varela\Guillermo-Varela;uy URU;DF;dk FC Copenhagen;26;1993;7.0;0;0;0;7;19;0;16;6;11;0;1;0;71;6;12;33.3;Matches
1147;Roland Varga\Roland-Varga;hu HUN;FWMF;hu Ferencváros;29;1990;0.9;0;0;0;0;4;0;7;1;0;0;0;0;7;0;2;0.0;Matches
1148;Matías Vargas\Matias-Vargas;ar ARG;FWMF;es Espanyol;21;1997;5.1;1;0;0;10;6;2;17;2;1;0;0;0;26;1;10;9.1;Matches
1149;Denis Vavro\Denis-Vavro;sk SVK;DF;it Lazio;23;1996;5.7;0;0;0;5;8;0;1;7;4;0;0;0;62;9;2;81.8;Matches
1150;Franco Vázquez\Franco-Vazquez;ar ARG;MFFW;es Sevilla;30;1989;3.7;1;0;0;5;4;0;3;3;13;0;0;0;41;5;6;45.5;Matches
1151;Matías Vecino\Matias-Vecino;uy URU;MF;it Inter;27;1991;1.0;0;0;0;2;0;0;2;0;1;0;0;0;7;4;3;57.1;Matches
1152;Bálint Vécsei\Balint-Vecsei;hu HUN;MF;ch Lugano;26;1993;3.3;2;0;0;8;4;1;2;1;4;0;0;0;29;4;5;44.4;Matches
1153;Frederico Venâncio\Frederico-Venancio;pt POR;DF;pt Vitória;26;1993;3.0;0;0;0;1;0;0;0;5;6;0;0;0;23;5;4;55.6;Matches
1154;Benjamin Verbič\Benjamin-Verbic;si SVN;FWMF;ua Dynamo Kyiv;25;1993;4.9;3;0;0;8;15;0;11;5;4;0;0;0;28;2;4;33.3;Matches
1155;Jordan Veretout\Jordan-Veretout;fr FRA;MF;it Roma;26;1993;6.2;3;0;0;6;7;0;16;6;6;0;0;0;55;1;9;10.0;Matches
1156;Kenneth Vermeer\Kenneth-Vermeer;nl NED;GK;nl Feyenoord;33;1986;4.0;1;0;0;1;1;0;0;0;0;0;1;0;9;0;0;;Matches
1157;Bruno Viana\Bruno-Viana;br BRA;DF;pt Braga;24;1995;8.0;2;0;0;4;4;0;0;14;3;0;1;1;80;14;6;70.0;Matches
1158;Diogo Viana\Diogo-Viana;pt POR;DF;pt Braga;29;1990;0.3;0;0;0;1;0;0;0;1;1;0;0;0;4;0;0;;Matches
1159;Domagoj Vida\Domagoj-Vida;hr CRO;DF;tr Beşiktaş;30;1989;5.0;0;0;0;3;4;0;0;14;1;0;0;0;42;13;10;56.5;Matches
1160;Nick Viergever\Nick-Viergever;nl NED;DF;nl PSV Eindhoven;29;1989;6.0;0;0;0;4;2;0;0;7;4;0;0;0;66;15;8;65.2;Matches
1161;Luciano Vietto\Luciano-Vietto;ar ARG;FWMF;pt Sporting CP;25;1993;6.5;2;0;0;11;5;0;8;3;5;0;1;0;38;4;8;33.3;Matches
1162;Dídac Vilà\Didac-Vila;es ESP;DF;es Espanyol;30;1989;4.7;1;0;0;13;4;0;9;9;8;0;0;0;41;6;7;46.2;Matches
1163;Tonny Vilhena\Tonny-Vilhena;nl NED;MF;ru Krasnodar;24;1995;6.0;1;0;0;10;8;0;2;11;6;0;0;1;64;4;9;30.8;Matches
1164;Gonzalo Villar\Gonzalo-Villar;es ESP;MF;it Roma;21;1998;0.1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;Matches
1165;Rúben Vinagre\Ruben-Vinagre;pt POR;DF;eng Wolves;20;1999;4.7;0;0;0;4;4;0;27;12;5;0;0;0;31;4;10;28.6;Matches
1166;Paulo Vinícius\Paulo-Vinicius;br BRA;DF;ro CFR Cluj;34;1984;2.0;0;0;0;1;0;0;0;1;1;0;0;0;18;4;6;40.0;Matches
1167;Edin Višća\Edin-Visca;ba BIH;FWMF;tr Başakşehir;29;1990;9.3;0;0;0;3;6;3;41;8;2;0;0;0;46;1;5;16.7;Matches
1168;Ron Vlaar\Ron-Vlaar;nl NED;DF;nl AZ Alkmaar;34;1985;3.0;0;0;0;0;1;0;0;1;3;0;0;0;26;5;2;71.4;Matches
1169;Odisseas Vlachodimos\Odisseas-Vlachodimos;gr GRE;GK;pt Benfica;25;1994;2.0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;;Matches
1170;Nikola Vlašić\Nikola-Vlasic;hr CRO;MF;ru CSKA Moscow;21;1997;6.0;1;0;0;4;7;2;26;1;6;0;0;0;50;0;7;0.0;Matches
1171;Mërgim Vojvoda\Mergim-Vojvoda;xk KVX;DF;be Standard Liège;24;1995;3.0;2;0;0;4;3;0;11;5;2;0;0;0;33;2;5;28.6;Matches
1172;Kevin Volland\Kevin-Volland;de GER;MF;de Leverkusen;27;1992;1.0;0;0;0;1;4;1;7;0;3;1;0;0;4;0;2;0.0;Matches
1173;Ruud Vormer\Ruud-Vormer;nl NED;MF;be Club Brugge;31;1988;0.5;0;0;0;0;0;1;3;2;2;0;0;0;8;0;0;;Matches
1174;Praxitelis Vouros\Praxitelis-Vouros;gr GRE;DF;cy APOEL;24;1995;4.9;5;1;1;16;5;0;2;13;12;0;0;0;40;8;1;88.9;Matches
1175;Igor Vujačić\Igor-Vujacic;me MNE;DF;rs Partizan;24;1994;0.0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;;Matches
1176;Wallace\Wallace;br BRA;DF;pt Braga;24;1994;1.8;0;0;0;0;1;0;0;2;0;0;0;0;18;4;2;66.7;Matches
1177;Aaron Wan-Bissaka\Aaron-Wan-Bissaka;eng ENG;DF;eng Manchester Utd;21;1997;2.7;0;0;0;0;0;0;9;4;2;0;0;0;24;2;4;33.3;Matches
1178;Wanderson\Wanderson;br BRA;FWMF;ru Krasnodar;24;1994;3.0;1;0;0;3;2;2;8;1;2;0;0;0;24;3;4;42.9;Matches
1179;Wanderson\Wanderson;bg BUL;FWMF;bg Ludogorets;31;1988;7.5;2;0;0;9;15;0;16;1;9;0;0;0;50;3;8;27.3;Matches
1180;Boy Waterman\Boy-Waterman;nl NED;GK;cy APOEL;35;1984;1.0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;;Matches
1181;Wout Weghorst\Wout-Weghorst;nl NED;FW;de Wolfsburg;26;1992;7.4;2;0;0;8;12;7;3;2;4;1;0;0;27;18;18;50.0;Matches
1182;Julian Weigl\Julian-Weigl;de GER;MF;pt Benfica;23;1995;1.0;0;0;0;2;0;0;0;1;1;0;0;0;6;2;1;66.7;Matches
1183;Mitchell Weiser\Mitchell-Weiser;de GER;DF;de Leverkusen;25;1994;1.5;2;0;0;3;4;0;3;2;4;0;0;0;13;0;2;0.0;Matches
1184;Shon Weissman\Shon-Weissman;il ISR;FW;at Wolfsberger AC;23;1996;5.8;1;0;0;3;2;4;1;1;4;0;0;0;28;6;17;26.1;Matches
1185;Wendel\Wendel;br BRA;MF;pt Sporting CP;21;1997;5.5;1;0;0;3;10;0;1;1;7;0;0;0;41;0;0;;Matches
1186;Wendell\Wendell;br BRA;DF;de Leverkusen;26;1993;1.0;1;0;0;2;1;0;2;4;0;0;0;0;9;1;0;100.0;Matches
1187;Oscar Wendt\Oscar-Wendt;se SWE;DF;de M'gladbach;33;1985;3.8;0;0;0;4;3;0;13;2;5;0;0;0;31;5;3;62.5;Matches
1188;Christopher Wernitznig\Christopher-Wernitznig;at AUT;MF;at Wolfsberger AC;29;1990;1.1;1;0;0;3;2;0;2;1;4;0;0;0;10;3;1;75.0;Matches
1189;Christos Wheeler\Christos-Wheeler;cy CYP;DF;cy APOEL;22;1997;0.1;0;0;0;2;1;0;1;1;1;0;0;0;3;0;0;;Matches
1190;Silvan Widmer\Silvan-Widmer;ch SUI;DF;ch Basel;26;1993;8.0;0;0;0;7;7;0;25;9;8;0;0;0;63;16;9;64.0;Matches
1191;Philipp Wiesinger\Philipp-Wiesinger;at AUT;DF;at LASK;25;1994;8.0;4;1;1;17;4;0;1;33;17;0;0;0;145;19;11;63.3;Matches
1192;Owen Wijndal\Owen-Wijndal;nl NED;DF;nl AZ Alkmaar;19;1999;8.0;1;0;0;9;5;0;16;10;7;0;0;0;70;5;5;50.0;Matches
1193;William\William;br BRA;DF;de Wolfsburg;24;1995;3.5;2;0;0;5;5;0;18;7;8;0;0;0;41;3;2;60.0;Matches
1194;Brandon Williams\Brandon-Williams;eng ENG;DF;eng Manchester Utd;18;2000;5.0;0;0;0;6;6;1;3;8;3;1;0;0;55;9;4;69.2;Matches
1195;Joe Willock\Joe-Willock;eng ENG;MF;eng Arsenal;19;1999;6.2;1;0;0;10;12;0;4;8;7;0;0;0;44;4;12;25.0;Matches
1196;Dani de Wit\Dani-de-Wit;nl NED;MF;nl AZ Alkmaar;21;1998;7.2;2;0;0;19;11;2;3;10;9;0;0;0;53;21;23;47.7;Matches
1197;Maximilian Wöber\Maximilian-Wober;at AUT;DF;at RB Salzburg;21;1998;1.0;0;0;0;0;1;0;0;1;2;0;0;0;13;4;5;44.4;Matches
1198;Markus Wostry\Markus-Wostry;at AUT;DF;at LASK;27;1992;1.0;0;0;0;0;1;0;0;5;2;0;0;0;17;2;1;66.7;Matches
1199;Stijn Wuytens\Stijn-Wuytens;be BEL;DF;nl AZ Alkmaar;29;1989;5.2;0;0;0;2;1;0;0;6;5;0;1;0;37;4;5;44.4;Matches
1200;Granit Xhaka\Granit-Xhaka;ch SUI;MFDF;eng Arsenal;26;1992;4.3;2;0;0;3;5;0;17;2;6;0;0;0;54;11;7;61.1;Matches
1201;Taulant Xhaka\Taulant-Xhaka;al ALB;MF;ch Basel;28;1991;7.7;3;0;0;9;10;0;5;2;13;0;0;0;98;11;4;73.3;Matches
1202;Güven Yalçın\Guven-Yalcin;tr TUR;FWMF;tr Beşiktaş;20;1999;3.2;0;0;0;2;3;3;0;0;2;0;0;0;12;5;12;29.4;Matches
1203;Roman Yaremchuk\Roman-Yaremchuk;ua UKR;FW;be Gent;23;1995;5.4;0;0;0;2;5;5;3;0;0;0;0;0;13;3;6;33.3;Matches
1204;Kartal Yılmaz\Kartal-Yilmaz;tr TUR;MF;tr Beşiktaş;18;2000;1.1;0;0;0;2;2;0;2;4;1;0;0;0;23;0;1;0.0;Matches
1205;Ashley Young\Ashley-Young;eng ENG;DF;eng Manchester Utd;34;1985;1.9;1;0;0;2;2;0;3;5;2;0;0;0;14;2;1;66.7;Matches
1206;Ashley Young\Ashley-Young;eng ENG;DF;it Inter;34;1985;0.1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;Matches
1207;Zaydou Youssouf\Zaydou-Youssouf;fr FRA;MF;fr Saint-Étienne;20;1999;5.2;1;0;0;7;12;0;3;3;11;0;0;0;52;1;0;100.0;Matches
1208;Utku Yuvakuran\Utku-Yuvakuran;tr TUR;GK;tr Beşiktaş;21;1997;1.0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;;Matches
1209;Maksym Zaderaka\Maksym-Zaderaka;ua UKR;FWMF;ua FC Oleksandriya;24;1994;0.3;0;0;0;0;1;0;0;0;0;0;0;0;4;1;1;50.0;Matches
1210;Denis Zakaria\Denis-Zakaria;ch SUI;MFDF;de M'gladbach;22;1996;6.0;1;0;0;5;3;0;1;12;12;0;0;0;64;5;6;45.5;Matches
1211;Nicolò Zaniolo\Nicolo-Zaniolo;it ITA;FWMF;it Roma;20;1999;5.0;1;0;0;8;9;0;7;2;4;0;0;0;22;3;3;50.0;Matches
1212;Andriy Zaporozhan\Andriy-Zaporozhan;ua UKR;MF;ua FC Oleksandriya;36;1983;1.5;0;0;0;1;2;0;0;4;1;0;0;0;24;2;0;100.0;Matches
1213;Saša Zdjelar\Sasa-Zdjelar;rs SRB;MF;rs Partizan;24;1995;6.0;2;0;0;11;10;0;2;6;7;0;0;0;64;3;4;42.9;Matches
1214;Zeca\Zeca;gr GRE;MF;dk FC Copenhagen;30;1988;8.0;3;0;0;13;16;0;4;20;26;0;1;0;112;4;2;66.7;Matches
1215;Cedric Zesiger\Cedric-Zesiger;ch SUI;DF;ch Young Boys;21;1998;5.0;1;0;0;3;7;1;0;6;7;0;0;0;43;10;4;71.4;Matches
1216;Edon Zhegrova\Edon-Zhegrova;xk KVX;FW;ch Basel;20;1999;1.5;0;0;0;2;3;0;4;2;6;0;0;0;12;0;1;0.0;Matches
1217;Hakim Ziyech\Hakim-Ziyech;ma MAR;MF;nl Ajax;26;1993;1.0;0;0;0;0;1;0;9;1;1;0;0;0;6;1;1;50.0;Matches
1218;Jeroen Zoet\Jeroen-Zoet;nl NED;GK;nl PSV Eindhoven;28;1991;3.0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;;Matches
1219;Abdellah Zoubir\Abdellah-Zoubir;fr FRA;MFFW;az Qarabağ Ağdam;27;1991;6.0;0;0;0;13;11;0;4;1;6;0;0;0;34;0;6;0.0;Matches
1220;Oleksandr Zubkov\Oleksandr-Zubkov;ua UKR;FWMF;hu Ferencváros;22;1996;5.2;0;0;0;7;10;1;9;5;10;0;0;0;36;5;9;35.7;Matches
1221;Luca Zuffi\Luca-Zuffi;ch SUI;MF;ch Basel;29;1990;4.5;1;0;0;2;3;1;22;1;2;0;0;0;27;1;0;100.0;Matches
1222;Arild Østbø\Arild-Ostbo;no NOR;GK;no Rosenborg;28;1991;1.0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;0;;Matches
1223;Damjan Đoković\Damjan-Djokovic;hr CRO;MF;ro CFR Cluj;29;1990;7.5;3;0;0;15;5;0;9;5;4;1;0;0;78;27;29;48.2;Matches
